otu_id	reference_id	reference_taxonomy	phylum	class	order	family	genus	species	rank	score	abundance
595b28d6c63ef3f6286640a3f332d2bd37b0c24d	AY669637	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sclerophyllorum	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius sclerophyllorum	species	1	16
78730c09dc6118aa62bbc4e981c5ebcbe23ba749	EUK0438797	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0041	genus	0.899	16
e1b97aeb2c3c0a09639d713950ef7f713b2aac81	EUK0146266	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Aleurina;s__	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Aleurina	Aleurina_pseudo_sp_0009	genus	0.927	16
9ba7e1670293c9f5ee1a056bbfbe4c62708ee599	EUK1150310	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Dermocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Dermocybe	Dermocybe_pseudo_sp_0003	genus	0.977	15
ac86bf14a14e01dcdd065bf5eb98e142b7d0fb33	KP171149	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0066	genus	0.995	15
e0dc96df823625044d7bf80a5bf0806c53918c5a	EUK0641136	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Labyrinthomyces;s__	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Labyrinthomyces	Labyrinthomyces_pseudo_sp_0005	genus	0.988	15
7edf0ef1ba92b9f2d8cee6104bc90e0ee1504f48	EUK0560084	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_olivaceopictus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius olivaceopictus	species	0.997	15
83b10e386fa3b2c9376c6cb37c6b5a5c8d4cb0c8	JX679100	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_olivaceopictus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0117	genus	0.987	15
3e77b4ad731daf32e4c1966027ad041686323d7d	EUK0648109	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0078	genus	0.961	15
fb6973339a12031eed080df03a9df1e6ea15a7d5	EUK0635615	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Porphyrellus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Porphyrellus	Porphyrellus_pseudo_sp_0004	genus	0.997	15
2b2340e3e9917bcdc5a46f6caeb3abb90ebd8ea9	EUK0425743	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0125	genus	0.997	15
df4dc7015c744f0ca15b87fe297c47c9270c9ad0	EUK0635609	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_pseudo_sp_0009	genus	0.895	15
7ba02f98efd0092e2c48744da138565c272a0875	EUK0141615	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0081	genus	0.995	15
9231804d92074a4b71d498421b31931a0778b11b	EUK0832975	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0018	genus	0.967	15
972e4cda38990802334674bb7bae4c56faed1249	EUK0425542	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0129	genus	0.983	15
1c8427785452e841da9bcf1afcdc857d3de39d4f	EUK0634840	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0121	genus	0.998	15
37cc970ff3bd7fd48a31d3c67ca741564b016828	EUK0634327	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0122	genus	0.987	15
62e72f706ee0c2937c621b6d332f9262a363e3c8	EUK0649399	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0082	genus	1	15
8b3fb94142f73b3e3a9681c9957558637bf7cfdd	EUK1664606	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Mesophelliaceae;g__Chondrogaster;s__Chondrogaster_pachysporus	Basidiomycota	Agaricomycetes	Hysterangiales	Mesophelliaceae	Chondrogaster	Chondrogaster pachysporus	species	0.992	14
296684f5e45b090bcac236e0e034149aab254bf8	KP171137	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Mallocybe;s__Mallocybe_isabellina	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Mallocybe	Mallocybe_pseudo_sp_0001	genus	0.989	14
1e726d5516137fdb954aa9ded1e297f47922a0ee	AY669616	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_quaresimalis	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius quaresimalis	species	0.99	14
35552e489ae23158c34d8083fb76390dbdbe57f3	EUK0709343	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Rhizopogonaceae;g__Rhizopogon;s__Rhizopogon_pseudoroseolus	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon pseudoroseolus	species	0.995	14
173f06a928648e70b540347eb3c35cc8e4663bdd	JF960821	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0120	genus	0.982	14
4d6737fc7099cd49046f2a2aef76e7ec368090b5	KP308778	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_memorialis	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe memorialis	species	0.993	14
872a24dd71442f456e75c57ecf1be6d77134b502	KP641637	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_tumidula	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0083	genus	0.96	14
1cc689acfcb5a59b5efbc92fc28917c9bcee169d	EUK0648923	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Hydnum;s__	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum_pseudo_sp_0010	genus	0.993	14
2e3045e4adc52840f97f10ce16e682a727c14210	EUK0634759	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0134	genus	0.997	14
6e84a1be5aa43d7149162e82f3386f4cddace30f	UDB013215	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0123	genus	0.989	14
9aa3bcabbbb64885d9511484e100e98263213055	EUK0437417	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0124	genus	0.976	14
a6335e6f73ae29aecd3d6201c388ebb0488c3225	EUK0633770	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_pseudo_sp_0020	genus	0.988	14
b8d2ca2231e0a69ad058452de6b47fa961a51012	KP242161	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Austroboletus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Austroboletus	Austroboletus_pseudo_sp_0001	genus	0.989	14
d7cdf35898f55fbb7c1b03970bd8ce5debe2fba2	EUK0445645	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0071	genus	0.984	13
999f722bf3812222da0b77a25dd44d5992a59ba5	UDB016698	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis_pseudo_sp_0006	genus	0.968	13
b4861066723ab221e439d8c30b6cd09a7daf0e6b	EUK0832874	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Gallaceaceae;g__Austrogautieria;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Gallaceaceae	Austrogautieria	Austrogautieria_pseudo_sp_0006	genus	0.928	13
17cd8e2e0187a1ca6fb5f1f1cb9f44d2962389e5	EUK0832965	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0017	genus	0.994	13
3907e424f46a902f86637f5a66a49873691fecbf	KC222799	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0119	genus	0.998	13
b237467cf50f5e9c3f4f5b4c682bcd6a299032bd	EUK1655867	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_waiporianus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0130	genus	0.978	13
2c80f18f538cbc296e0d95f5fbff7470e03cf47a	KY462570	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0131	genus	0.942	13
b06407f9505b070c928f195f6d734811ecbc7920	EUK1653597	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0016	genus	0.969	13
f8a1a62249e47bdc71b2a151f9a3da79b7fd9eaa	EUK0452418	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0078	genus	1	13
009856a29c9a8db3dc5e9d4db75e9c6cec8026fa	MW263686	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_minilacus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0133	genus	0.987	13
1d9903b7c7daec5201924eb9adfe0103a9d4da31	EUK0638119	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0138	genus	0.99	13
510cf28d8403c0d790b23b4758e896b6bb8f3185	MG552999	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0139	genus	0.993	13
58f32bec5ff15ec0bce8b7ec642127a88bb923e8	EUK0649137	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0018	genus	0.991	13
7aab6971bf18b6c83c9a56405b2a888860c1551b	EUK0460316	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0080	genus	0.968	13
aff7283e971bd9b8d0a355d0706500a181d1eb1a	EUK0439300	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0043	genus	0.994	13
cb7bd1ce97be38c05882aff75c98e6cc8525e966	EUK0641467	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0140	genus	0.984	13
a5c9201375f919d215d1bf2b2d008cfb56f9fc83	EUK0406900	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Amylascus;s__	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Amylascus	Amylascus_pseudo_sp_0003	genus	0.967	12
de7f4014985234f3d8672833a6a4e0f9625cac16	EUK0145736	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Mesophelliaceae;g__Mesophellia;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Mesophelliaceae	Mesophellia	Mesophellia_pseudo_sp_0009	genus	0.894	12
e1222c2367a8a93fb20130dcd15d3d6056a85930	HQ533015	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis_pseudo_sp_0007	genus	0.987	12
83a9094f267a8a3f27937b2b1149b04e328d4cdf	MK880512	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hebeloma;s__Hebeloma_lacteocoffeatum	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma lacteocoffeatum	species	1	12
56624f2d1095c0e56d41b05d4df9390bdc08eea3	EUK0633915	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella_pseudo_sp_0012	genus	0.988	12
a91e98612e4da193566cde825843ae1981f97c59	EUK0814109	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0135	genus	0.99	12
135977c8c2711d0d8f3ddbea17a2b1243fe14183	EUK0450341	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0079	genus	1	12
6f9ec1a47083369d35ce06787bf2d23a167c636d	OM100548	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__Hygrophorus_olivaceoviridis	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_pseudo_sp_0001	genus	0.869	12
e001fa415e57bcb65315772a3d0f013ab531e91e	EUK1657664	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0084	genus	0.998	12
0dc4cc75c52fa13ab4642e1f982ddf7bf6fdd6c9	EUK0113577	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0126	genus	0.992	12
30a475478680f6c722c5b67aae24239b80d0b841	KY774161	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0142	genus	0.92	12
383ac08f8dc6d2c143478315770532a6f280702e	UDB07674581	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0127	genus	0.998	12
3ae48a9cd3301acd10c9f571bc58463392f3d0b0	UDB013478	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Labyrinthomyces;s__	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Labyrinthomyces	Labyrinthomyces_pseudo_sp_0006	genus	0.96	12
4451b7c58e96fbced55ae638439f5844cac1cb3a	EUK0648095	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Mesophelliaceae;g__Mesophellia;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Mesophelliaceae	Mesophellia	Mesophellia_pseudo_sp_0010	genus	1	12
48363b602ec8118449659700fe1f0fe9b19ce68d	EUK0844247	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0081	genus	0.956	12
684f0698c32a736e3294bd0912041341ab13884a	UDB07675881	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis;s__Tomentellopsis_submollis	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis_pseudo_sp_0010	genus	0.989	12
8e025298fde530cd2f539f9229fe61eb18d27188	EUK0427997	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0086	genus	0.991	12
9c79369bfd83e93ef6e4c799eefc659d953ca6c1	EUK0813949	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0145	genus	1	12
c0a462f3ca6beab0b5b397d0ac2d10a3c54b8a9e	EUK0123328	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Phellodon;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Phellodon	Phellodon_pseudo_sp_0009	genus	1	12
d12013a5d0f1d1d6af42d7e1a231cdc293466cab	EUK0814739	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0148	genus	0.985	12
d5ed5472e47809d6a54ea0a34932dc7ff4672c70	KP137077	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0020	genus	0.788	12
8b66bdc359ef2a1359e636a9d74be78f0ed86c0d	EUK0407084	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Ruhlandiella;s__	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Ruhlandiella	Ruhlandiella_pseudo_sp_0008	genus	0.998	11
e95e84f36531ad4522548666b6595606b3cae88a	EUK0635586	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Mallocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Mallocybe	Mallocybe_pseudo_sp_0002	genus	1	11
ebf2c5b07864e2d777c630cbd5086e07447fc92a	EUK0635671	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella_pseudo_sp_0013	genus	0.98	11
feb393292d7c965e712aba272db7b20b7b66be0e	EUK1149660	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0136	genus	0.978	11
d8174a3bc48a4d1766033e248d79cd7f5e1e5b0b	EUK0812873	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0141	genus	0.997	11
13f6dc647fe47126f03c929af3bfb7ab10b0b18e	EUK0841744	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_pseudo_sp_0011	genus	0.979	11
5733adbb647807858c25667f0435ad983068d921	JX679157	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0143	genus	0.995	11
0335f7e18b37bb9ab872339127f4f6bec67c48eb	EUK0635641	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Ramaria	Ramaria_pseudo_sp_0012	genus	1	11
49429584f552b74e9c816e793d9f485dc3b39a3c	EUK0638040	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Porphyrellus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Porphyrellus	Porphyrellus_pseudo_sp_0005	genus	0.998	11
58b8f8563429349d0af62f147b84790170e88a28	EUK0813633	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0149	genus	0.993	11
6d74807bd00463bc28c569ce8b73fa7e0486930e	EUK0814892	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0150	genus	0.96	11
8c5f8c0be85f4c0b7b1dfffb7b0e15cfaa9efe9d	EUK0634512	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0083	genus	1	11
91e24b83b40d641bbaa20cbf65d1208d1faf793d	EUK1655109	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0151	genus	0.968	11
b7fa2cf256581f878d9ac64d7aaa24c9ea4d1224	EUK1666463	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_pseudo_sp_0012	genus	0.983	11
debb459b65c7b3ebfb01b7475992c11a28b28d3e	KJ778838	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_calopedes	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0088	genus	0.911	11
c6d560e42d01cc9108638824dd4929c1267bb6e1	EUK1656430	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	Laccaria_pseudo_sp_0014	genus	0.985	10
4a0255ea1df26e4c2c2aeedaaabe6c1d4aa6db5f	KP191851	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Descomyces;s__	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Descomyces	Descomyces_pseudo_sp_0006	genus	1	10
8bb09120de4fb6a7daa12f73f5d517394663d8d2	EUK0423302	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0019	genus	0.991	10
5337572b830c81c027fecb101f8382c407147c14	EUK0649293	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0019	genus	1	10
