otu_id	am_group	reference_id	reference_taxonomy	class	order	family	genus	species	rank	score	abundance
8075cb840e49d1f6ad183ac2c879fcf50046b453	Glomeromycota	JF414192	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unclassified;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	Rhizoglomus_pseudo_sp_0010	genus	0.994	31
1937cec3a6c1858e68ec6e059f02a8487893a0f0	Glomeromycota	MG829521	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0015	genus	0.992	31
7e3ff262228582c2866ae85ae569a008bad08d54	Endogonomycetes	EUK1271033	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen02;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen02	Densosporales_fam02_gen02_pseudo_sp_0004	genus	0.994	31
49f41034f54dd43b4e0b769cfd2a5e2b7c8b7d3c	Endogonomycetes	EUK1271043	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0012	genus	0.982	30
f57bcbf005a18b0d09f84c92f9ebf5cb2bcc15a6	Endogonomycetes	MH174517	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_pseudo_gen_0001	Planticonsortiaceae_pseudo_sp_0001	family	0.972	30
4cdf6d84792d6b4e95fbbb4029f7785e4146eaff	Glomeromycota	DQ336451	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0009	genus	0.994	29
b1cc642d668127dad9d6337ea566b5f0bf7ce3b2	Endogonomycetes	EUK1271032	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen01	Densosporales_fam02_gen01_pseudo_sp_0008	genus	0.99	29
2208dd7aa4e3c4c21d9f9a1e3a688cde317855d0	Endogonomycetes	EUK1104816	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam05;g__Densosporales_fam05_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam05	Densosporales_fam05_gen01	Densosporales_fam05_gen01_pseudo_sp_0007	genus	0.988	29
8c71202fbc4e86a7f616b0b747ad36d9202cb088	Glomeromycota	AB047306	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__Ambispora_leptoticha	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_sp_0006	genus	0.988	29
22ae0fa290fdb82c17333a2f99bc2c521ff1886c	Endogonomycetes	KC215424	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0011	genus	0.986	28
12f069c5c0435f4b50ad7c3573d03c8ed5c5cd5e	Glomeromycota	LN615280	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Pervetustaceae;g__Pervetustus;s__unclassified	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus_pseudo_sp_0004	genus	0.986	28
485c64aaccf1549ef51a166cc3288b9a03b86ff2	Endogonomycetes	EUK1271087	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortiaceae_gen01;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_gen01	Planticonsortiaceae_gen01_pseudo_sp_0008	genus	0.988	28
b5722c886d7f4d9eb23473456bbe4383f1396810	Endogonomycetes	EUK1271073	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam16;g__Densosporales_fam16_gen02;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam16	Densosporales_fam16_gen02	Densosporales_fam16_gen02_pseudo_sp_0001	genus	1	28
e4438e6bb9aec492fbcac7d346e7a637529f1c7d	Endogonomycetes	EUK1271032	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen01	Densosporales_fam02_gen01_pseudo_sp_0009	genus	0.988	28
a87dd3f7a54380378e8a111829a1e47044574d97	Glomeromycota	AB594894	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen27;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen27	Glomeraceae_gen27_pseudo_sp_0003	genus	0.98	27
d27ea96d785245c3f0bdf01d914f33b01570fae3	Glomeromycota	HE799015	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0015	genus	0.986	27
de101d4887e0831c72892bc0913a0312250c6383	Glomeromycota	LN623099	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__unclassified;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversisporaceae_pseudo_gen_0003	Diversisporaceae_pseudo_sp_0003	family	0.974	27
8d4bf277940ef546cfd800f36f1bacb981cc716b	Glomeromycota	EUK1610617	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_epigaea	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_sp_0005	genus	0.994	26
3d2bbd8e8f8154ffdb109829c1860fd7d378813f	Glomeromycota	FR716572	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0016	genus	0.998	25
f7464a6ddd73d8fe5ea823164ab290d3066c4054	Endogonomycetes	EUK1190514	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0015	genus	0.994	25
c71c31bc6ce41ee62ec9761a200c92a44b60239a	Glomeromycota	EF447238	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0016	genus	0.988	24
6e7fab78be236b59ee32a0a966d9545aa152f098	Glomeromycota	EUK1613694	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_sp_0018	genus	0.992	24
e412c9b462e5d3c78e35569c5caafcda62b6dcad	Glomeromycota	HE798832	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen11;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_gen_0004	Glomeraceae_pseudo_sp_0004	family	0.974	24
ee13dd06902e26a753f9a4dfbd99478ea0cb0c9b	Glomeromycota	DQ396687	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unclassified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_sp_0007	genus	0.98	24
17056ebb7eb87e6e0edfaf47c0b42c91f7743806	Glomeromycota	EUK1266236	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_sp_0017	genus	0.994	23
1485767c9d371fb76d6e3a7e551657f2b059e69c	Glomeromycota	EUK1268997	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Silvaspora;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Silvaspora	Silvaspora_pseudo_sp_0008	genus	0.992	23
40430369bb26beff385189ff97653597b3a1cd2d	Glomeromycota	EUK1103022	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_sp_0009	genus	0.982	23
dee80ff15db6016350c26112f97644bb024c18f4	Glomeromycota	HE799270	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__unclassified	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus_pseudo_sp_0003	genus	0.998	23
59880d210f56ff15a94f4f75629cc9b19f28ef73	Glomeromycota	EU123454	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0017	genus	0.998	22
0e11337738d6b9ebb53f584301f9a264a3920739	Glomeromycota	EUK1266077	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_marina	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora marina	species	0.998	22
221e84adceb068f180a2bec1d074e43cbca9da9a	Glomeromycota	HF566504	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0012	genus	0.986	22
3b776894bc359692bed647cae98a20712549c84b	Endogonomycetes	EUK1190563	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortiaceae_gen01;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_gen01	Planticonsortiaceae_gen01_pseudo_sp_0009	genus	0.99	22
b787c11d79c0fffa1be5e49f373356c56d09d01c	Glomeromycota	LT981603	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Pervetustaceae;g__Pervetustus;s__unclassified	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus_pseudo_sp_0005	genus	0.98	22
e662558bc1b9c1ccd0041bfea4d0baa434ced144	Glomeromycota	JN252441	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_sp_0019	genus	0.994	22
4ffd80f9ce8c0790fdab33116ed590a5230dbdb7	Glomeromycota	HE798800	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	Rhizoglomus_pseudo_sp_0009	genus	0.994	21
2daa51cff50334b4652ac51cddbe545d6f8ae0e3	Endogonomycetes	EUK1271030	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__unclassified;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Densosporales_pseudo_fam_0002	Densosporales_pseudo_gen_0002	Densosporales_pseudo_sp_0002	order	0.986	21
9881b7c7c1a036b64815cdd8103480e85affd05a	Glomeromycota	HE798800	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_gen_0005	Glomeraceae_pseudo_sp_0005	family	0.952	21
ca7ceac3246f81db6cfee776acd56f2df310ded0	Endogonomycetes	EUK1104816	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam05;g__Densosporales_fam05_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam05	Densosporales_fam05_gen01	Densosporales_fam05_gen01_pseudo_sp_0008	genus	0.98	21
ddb08245e501eabc7d025067afbbbdd636d9a297	Glomeromycota	AJ699061	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0013	genus	0.99	21
e6f379ca8350766f67d29791ee3637da89b78a3e	Endogonomycetes	KC708422	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen03;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen03	Densosporales_fam02_gen03_pseudo_sp_0002	genus	0.994	20
b0fd1cef27b03cc9082d502a1fa95c5d9e0bcce0	Glomeromycota	EUK1268997	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Silvaspora;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Silvaspora	Silvaspora_pseudo_sp_0009	genus	0.99	20
c997d7ba1a26fa80eee91ce98e6d1f4c05dba66d	Glomeromycota	EUK1202018	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen17;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen17	Glomeraceae_gen17_pseudo_sp_0001	genus	0.996	20
e2b30d4ddb9366f1fea311aa229fca19507abfe3	Endogonomycetes	EUK1190538	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam05;g__Densosporales_fam05_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam05	Densosporales_fam05_gen01	Densosporales_fam05_gen01_pseudo_sp_0009	genus	0.984	20
85308a9105f649aa3d2812ba0b0dd903e6af2f0f	Glomeromycota	JF414187	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	Rhizoglomus_pseudo_sp_0012	genus	0.998	19
532424783859b912fc96f288b67e1ab5d1196ee5	Endogonomycetes	EUK1190559	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam16;g__Densosporales_fam16_gen07;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam16	Densosporales_fam16_gen07	Densosporales_fam16_gen07_pseudo_sp_0003	genus	0.982	19
6d9cc7c882f4102b67660d8ea04a4d0de00023f3	Endogonomycetes	MH174517	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_pseudo_gen_0001	Planticonsortiaceae_pseudo_sp_0002	family	0.974	19
8e354879976c9417bdccddaa9dc2a302176d9c4e	Glomeromycota	EUK1614151	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Complexispora;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Complexispora	Complexispora_pseudo_sp_0001	genus	1	19
ad8ec1d314e05aa270be96b980fba8cbdd58f427	Glomeromycota	EUK1188289	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	Rhizoglomus_pseudo_sp_0013	genus	0.992	19
0ffc726ad81fda831054aec77d8012d3d9b9b262	Endogonomycetes	MH174520	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_pseudo_gen_0003	Densosporales_fam02_pseudo_sp_0005	family	0.978	18
6223bca0b0b67e66384eed1e7bdc5e153865e46e	Glomeromycota	EUK1124262	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Microdominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Microdominikia	Microdominikia_pseudo_sp_0005	genus	0.998	18
d5b6facc731b34bd125fc81f705f1e5d3639f8b1	Glomeromycota	EUK1266028	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulosporaceae_pseudo_gen_0002	Acaulosporaceae_pseudo_sp_0002	family	0.956	18
d01a2d99f78dd765e2936390ccc2894690128a77	Endogonomycetes	KC215424	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0013	genus	0.984	17
c1b03bf0b053b924496ec4c40e81c8163f6509ff	Endogonomycetes	KC708422	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen03;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen03	Densosporales_fam02_gen03_pseudo_sp_0004	genus	0.992	17
91038a73e19c903f1fe2ad1a35e11a32c4652cd2	Glomeromycota	EUK1266724	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__Dominikia_achra	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia achra	species	0.996	17
a305c66eda6e86aa4c79cef68aec77b62bcca18c	Glomeromycota	EUK1266529	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_gen_0007	Glomeraceae_pseudo_sp_0007	family	0.974	17
0223878782580aad62c5dd4ca9a07be8432c0093	Endogonomycetes	KC215424	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0016	genus	0.984	16
3582d38518a83673483558c4d22e0b9ebb8e7afe	Glomeromycota	EUK1202996	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_sp_0011	genus	0.986	16
79fa10da341655042cb373f8145238099d763d59	Glomeromycota	EUK1187773	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonosporaceae_pseudo_gen_0002	Polonosporaceae_pseudo_sp_0002	family	0.968	16
e616214f8af91af17fbed3f4878e4bd6efd083f1	Glomeromycota	EUK1611877	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0018	genus	1	16
f377e0ab1c5f0f2c35023b8c73a0123e7550503f	Glomeromycota	HF566765	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0011	genus	0.992	15
2a542af8abc29ddad6840b03081a53228c1c33cd	Endogonomycetes	MH174475	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen03;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen03	Densosporales_fam02_gen03_pseudo_sp_0003	genus	0.984	15
c2904d1fdd525c85655408c34dec5508926fa25a	Endogonomycetes	EUK1104476	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam08;g__Densosporales_fam08_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam08	Densosporales_fam08_gen01	Densosporales_fam08_gen01_pseudo_sp_0001	genus	0.996	15
055f08056accabea6f113894ec4d25d603279e40	Glomeromycota	EUK1201645	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Microdominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Microdominikia	Microdominikia_pseudo_sp_0006	genus	1	15
5267e59979d71f198d1c540348d496ca32a047dc	Glomeromycota	MG829521	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0018	genus	0.99	15
75988fbcc5d1aa50425cc0c373e2eaa2417a9ffc	Glomeromycota	AM713421	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_celata	Glomeromycetes	Diversisporales	Diversisporaceae	Diversisporaceae_pseudo_gen_0004	Diversisporaceae_pseudo_sp_0004	family	0.954	15
79c2407aee4b4bcc0226a819160da78a9682d753	Glomeromycota	EUK1610496	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_celata	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_sp_0006	genus	0.98	15
8d1dd07996787cb32e1a3ade24e4276bf27c1ec5	Glomeromycota	EUK1268997	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Silvaspora;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Silvaspora	Silvaspora_pseudo_sp_0010	genus	0.988	15
a0743a914b35fb527e42374ef6e6d5635de03a54	Glomeromycota	JF414188	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unclassified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_sp_0008	genus	0.994	15
c2dea718b207f076f65b0d9557a6f3c84922643e	Endogonomycetes	EUK1190569	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortiaceae_gen06;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_gen06	Planticonsortiaceae_gen06_pseudo_sp_0005	genus	0.984	15
cd7cefdc0a6d5244e2372b55333ca1425825f17e	Glomeromycota	FR686935	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversisporaceae_pseudo_gen_0005	Diversisporaceae_pseudo_sp_0005	family	0.956	15
ecc00de600ea382b75e327dbf517d91acb47619b	Endogonomycetes	MH174477	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortium;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortium	Planticonsortium_pseudo_sp_0010	genus	0.992	14
37a7c2b5c06c3fae6b5f65f1127c3faf8cfac88b	Glomeromycota	EUK1202641	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophosporaceae_pseudo_gen_0004	Entrophosporaceae_pseudo_sp_0004	family	0.955	14
650cc04c2a562783394ca269ab28cf882e18e719	Glomeromycota	EUK1269191	k__Fungi;p__Glomeromycota;c__Glomeromycota_cl01;o__unclassified;f__unclassified;g__unclassified;s__unclassified	Glomeromycota_cl01	Glomeromycota_cl01_pseudo_ord_0001	Glomeromycota_cl01_pseudo_fam_0001	Glomeromycota_cl01_pseudo_gen_0001	Glomeromycota_cl01_pseudo_sp_0002	class	0.984	14
6a180423c0fb1f789bc08a9e0d0b00fa728a311c	Glomeromycota	FJ831616	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_gen_0008	Glomeraceae_pseudo_sp_0008	family	0.974	14
dcb9f82b530f9b9a3fe493de8f37a13f9519491a	Glomeromycota	EUK1615040	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_sp_0007	genus	0.996	14
fd3a78eae45bda9fea4b84beaf70bda396ad2d80	Glomeromycota	EUK1266130	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_spurca	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_sp_0008	genus	0.988	13
3a6107b1d0879dc391e66ea786362f01090cc96d	Glomeromycota	EUK1187836	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversisporaceae_pseudo_gen_0006	Diversisporaceae_pseudo_sp_0006	family	0.968	13
b0a11ae31e35dac3734d4b2b9f100d05b5562555	Glomeromycota	EUK1201005	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0019	genus	0.992	13
8abb3302f38925b14a71ec99da3f0008c299cb73	Glomeromycota	EUK1269047	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Silvaspora;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Silvaspora	Silvaspora_pseudo_sp_0007	genus	0.982	12
bf39a719fd8c07a725847af78dfffbb70d24ba5a	Glomeromycota	FR750212	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_constrictum	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus constrictum	species	0.998	12
