otu_id	reference_id	reference_taxonomy	class	order	family	genus	species	rank	score	abundance
d5b6facc731b34bd125fc81f705f1e5d3639f8b1	EUK1187813	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unidentified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_species_0009	genus	0.98	9
06184484b86efe85a0b6eff2313ed31ad61eb443	LT723224	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0027	genus	0.99	8
17347d0d6a705efaa121c8ffa11bfc842a92a277	HE798793	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0103	genus	0.985	8
179b94c21c2514dccc5a29c976581fbbe374ae14	HE799049	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0104	genus	0.99	8
3d82d8a406eaee2455d0a61b8f96c10f5d8621aa	LT723224	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0028	genus	0.99	8
85308a9105f649aa3d2812ba0b0dd903e6af2f0f	JF414187	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0105	genus	1	8
85a305b1895c28bd1cb74607ff78f2bbf1ca38d7	LN825955	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0106	genus	0.99	8
974145648a7fc6d6c8739c66965b71fd8d2e42d6	HE798738	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0029	genus	0.99	8
bd57e15ee7ade1cf8f9fcef109a9514b8a65f169	HE615073	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0024	genus	0.97	8
c31363b3f4da1d5a91c368a69fcc0ea8edda4820	EUK1124287	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_species_0006	genus	0.995	8
57d0fe808e65ffa94b78cec623a7de47ce2d9499	HF566716	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0107	genus	0.995	7
595bff84fdb9c846d2dce975b4e1469680484ad1	AB749508	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0108	genus	1	7
6182c663f67d6f777a13873dad73e8993f20a89b	EUK1138533	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_species_0008	genus	0.995	7
6bd88284a8d87cda88d9f0adce632c888814c45f	HQ657094	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unidentified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_species_0010	genus	0.99	7
6e17a7bc3b3eb78668eb48622ab60ad192a56968	AJ563890	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0109	genus	1	7
733213f8835c9190c9a40ad6f5063b9dc8813e6e	LN616872	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0030	genus	0.99	7
789e7d2ce2cf68e8e088c9c68393f7ce46c07130	HF968771	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae;g__Gigaspora;s__Gigaspora_margarita	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	Gigaspora margarita	species	1	7
88eba4cccf8e7b86a29deaf980485f009889eeda	LN621136	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0110	genus	0.995	7
0880756731fe90b042b2461c18289d826b2c421a	AM713425	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_celata	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0023	genus	0.99	6
247a4d9637de48e092c7aa3a70d7ef512acec27d	LN826561	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0031	genus	0.995	6
612d6d123b0d52ef5a5692424c313335f4c0251d	LN616501	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0111	genus	0.985	6
6d85c39587fa66e59b46a9d3dc99e9529760f38f	HE799144	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0112	genus	0.985	6
a073d833a59902af829ec2db8f41957c27893db2	AY129577	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0024	genus	0.99	6
ceb9940c625ff93fff952b1cc389e34ed39229cc	HF566659	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0113	genus	0.99	6
e2793d1e79a7526838dc78e45e56ca0fde326a72	HM153424	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus_kng_Fungi;s__Rhizophagus(Fungi)_iranicus	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus(Fungi) iranicus	species	0.995	6
e33d855f11c3124b7f5253835e9fe784411a6892	LN619733	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0032	genus	1	6
e484be49dcd680fe101dd278bda70688aa35a1c4	KF916660	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0114	genus	1	6
f39e4c02a941a211519a3c2e1f2c26bd7952936d	LN616534	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0033	genus	0.995	6
f75d6a1ffe897a8ae8dc7065696d9eec83645e37	HE798738	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0034	genus	0.99	6
3736bbfe093454ae94eca4b9cd4c341b47c3cdd0	AM746135	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0115	genus	0.995	5
89f94e10f3737c7e5b4ecf2887294575cc46eb70	JF414182	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0035	genus	1	5
4965c2804c56446dab4c6adf9bffcea601b027e2	FN869795	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0025	genus	0.975	4
736d805a474a3aedec3156059894cfd420762454	KJ960159	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unidentified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_species_0012	genus	0.97	4
9b2af4a7c8dd65761d30da78bbf4dde5b136cd09	JF414182	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0036	genus	0.99	4
ba244f26b158f8a6ca33b544434670210462bf92	HE799143	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0116	genus	0.99	4
416df725a5adcfca3d9033568a2b335423265734	HF954711	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0025	genus	0.97	3
575253b694dbb0c4fa225e85e091839f58c03db3	HF566783	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae;g__Scutellospora;s__unidentified	Glomeromycetes	Gigasporales	Gigasporaceae	Scutellospora	Scutellospora_pseudo_species_0003	genus	0.97	3
8861e3e0df4a57d3192c047cc3220fc1d9878e16	LN826996	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0117	genus	0.995	3
bcaa8e3e252b973efc198b41c3f77e26b018fdff	HE798793	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0118	genus	0.99	3
e5feec7c56deefd8669e9d7a9519ea8c03d817a3	HE798857	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0119	genus	1	3
278f77d5829c3171d01dbf4dc3e807029d0312b5	HE798719	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unidentified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_species_0010	genus	0.975	2
93cab6782b3e8adad18f93cb0b590cf1f3ff68ad	LN826826	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unidentified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_species_0011	genus	0.975	2
51d67dfe3b4a02dfd20815b2efb00a3641f4a550	HE798703	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unidentified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulosporaceae_pseudo_genus_0002	Acaulosporaceae_pseudo_species_0002	family	0.965	1
ac862da7b474487a4bd9c9923f059b812e181d32	LN826535	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0037	genus	0.98	1
b15ead2ed02e96e757342b6ddb3c5e539eea85d5	LN618137	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae;g__Scutellospora;s__unidentified	Glomeromycetes	Gigasporales	Gigasporaceae	Scutellospora	Scutellospora_pseudo_species_0004	genus	0.97	1
cec94503ec05f1c6e5bd486ab2cfb9bc3a9882cf	HM440275	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae;g__Scutellospora;s__unidentified	Glomeromycetes	Gigasporales	Gigasporaceae	Scutellospora	Scutellospora_pseudo_species_0005	genus	0.985	1
